"userId","created_at","id","text","rt","like","reply","quote"
"885487044243238912","2021-11-23T14:26:42.000Z","1463152028536950789","President Kovind presents Ati Vishisht Seva Medal to Rear Admiral (now Vice Admiral) Puneet Kumar Bahl VSM. https://t.co/DlXByB0Kdz","142","1312","13","4"
"885487044243238912","2021-11-23T14:25:50.000Z","1463151811246923780","President Kovind presents Ati Vishisht Seva Medal to Major General Pratik Sharma SM The Infantry. https://t.co/9kEhzhjpkp","219","2262","17","2"
"885487044243238912","2021-11-23T14:25:31.000Z","1463151729831288847","President Kovind presents Ati Vishisht Seva Medal to Major General Deepak Mehra KC VSM The Infantry. https://t.co/g5T3isaHDx","196","1519","16","2"
"885487044243238912","2021-11-23T14:25:11.000Z","1463151648449212420","President Kovind presents Ati Vishisht Seva Medal to Major General Praveen Kumar SM VSM The Judge Advocate General. https://t.co/fAqoPHSYzG","224","2075","12","4"
"885487044243238912","2021-11-23T14:24:09.000Z","1463151388368818179","President Kovind presents Ati Vishisht Seva Medal to Major General Ajay Kumar Verma The Infantry. https://t.co/tqti1DvGS6","368","5144","28","2"
"885487044243238912","2021-11-23T14:23:52.000Z","1463151314288926728","President Kovind presents Ati Vishisht Seva Medal to Major General Ravi Murugan Brigade of the Guards. https://t.co/ZopwZgpDlp","185","1678","16","3"
"885487044243238912","2021-11-23T14:23:28.000Z","1463151216343539724","President Kovind presents Ati Vishisht Seva Medal to Major General K Narayanan SM The Infantry. https://t.co/7QBHHbdut4","194","1663","15","2"
"885487044243238912","2021-11-23T14:23:04.000Z","1463151114132545537","President Kovind presents Ati Vishisht Seva Medal to Major General Rajesh Kumar Jha The Corps of Engineers. https://t.co/4OyOkOSBUC","171","1299","17","1"
"885487044243238912","2021-11-23T14:22:33.000Z","1463150983580512260","President Kovind presents Ati Vishisht Seva Medal to Major General Jalaj Bhola The Corps of Signals. https://t.co/QXJgX4erZy","151","1214","16","7"
"885487044243238912","2021-11-23T14:21:57.000Z","1463150833365925903","President Kovind presents Ati Vishisht Seva Medal to Major General Arup Kumar Sasmal The Regiment of Artillery. https://t.co/7VxUtLR6Hy","167","1199","11","3"
"885487044243238912","2021-11-23T14:21:38.000Z","1463150755221622784","President Kovind presents Ati Vishisht Seva Medal to Major General (now Lt. General) Anindya Sengupta YSM The Infantry. https://t.co/rxkUDU2d15","235","2420","15","2"
"885487044243238912","2021-11-23T14:21:17.000Z","1463150664884887557","President Kovind presents Ati Vishisht Seva Medal to Major General (now Lt. General) Rajinder Dewan VSM The Infantry. https://t.co/vPB4KziDAN","153","1119","10","1"
"885487044243238912","2021-11-23T14:20:55.000Z","1463150575839703041","President Kovind presents Ati Vishisht Seva Medal to Major General (now Lt. General) Adosh Kumar SM The Regiment of Artillery. https://t.co/Lus5EWeYFN","179","1367","9","1"
"885487044243238912","2021-11-23T14:20:22.000Z","1463150437268340744","President Kovind presents Ati Vishisht Seva Medal to Major General (now Lt. General) P Gopalakrishna Menon The Infantry. https://t.co/CIqY5EOMwn","185","1424","13","6"
"885487044243238912","2021-11-23T14:19:45.000Z","1463150280124604428","President Kovind presents Ati Vishisht Seva Medal to Major General (now Lt. General) Vijay Kumar Mishra The Infantry. https://t.co/iyBW131uFX","181","1384","13","2"
"885487044243238912","2021-11-23T14:19:16.000Z","1463150159781457920","President Kovind presents Ati Vishisht Seva Medal to Major General (now Lt. General) Ravin Khosla SM VSM The Infantry. https://t.co/zuyiCsLkHC","184","1654","13","2"
"885487044243238912","2021-11-23T14:18:49.000Z","1463150047369961472","President Kovind presents Ati Vishisht Seva Medal to Lt. General Anil Puri SM VSM The Corps of Engineers. https://t.co/GnxCp52Hwr","283","3335","16","4"
"885487044243238912","2021-11-23T14:18:28.000Z","1463149958664626180","President Kovind presents Ati Vishisht Seva Medal to Lt. General Nav K Khanduri VSM The Army Air Defence. https://t.co/w2HqUzwgU5","207","1546","13","5"
"885487044243238912","2021-11-23T14:17:56.000Z","1463149824648175618","President Kovind presents Uttam Yuddh Seva Medal to Lt. General Paramjit Singh Sangha AVSM SM The Infantry Headquarters 16 Corps (Retired) https://t.co/vz9SegZV1V","244","2488","15","5"
"885487044243238912","2021-11-23T14:17:32.000Z","1463149724295385101","President Kovind presents Kirti Chakra to Shri Rahul Mathur Deputy Commandant CRPF. He displayed conspicuous gallantry in the face of grave and imminent threat without caring for his own life in safety. https://t.co/3fBnbqXOsw","166","1580","12","8"
"885487044243238912","2021-11-23T14:16:44.000Z","1463149521852977152","President Kovind presents Uttam Yuddh Seva Medal to Lt. General Kanwal Jeet Singh Dhillon YSM VSM The Infantry Headquarters 15 Corps. https://t.co/7Qhv9CziyO","1048","13104","87","79"
"885487044243238912","2021-11-23T14:15:03.000Z","1463149099033645056","President Kovind presents Param Vishisht Seva Medal to Major General Alok Raj AVSM The Infantry (Retired). https://t.co/mUtOFExKdE","245","2566","20","3"
"885487044243238912","2021-11-23T14:14:28.000Z","1463148952493068289","President Kovind presents Param Vishisht Seva Medal to Air Marshal Mothlampet Sabari Gireesa Menon VSM Administration/Air Traffic Controller (Retired). https://t.co/9rG88A1puN","136","999","11","1"
"885487044243238912","2021-11-23T14:13:25.000Z","1463148687270375428","President Kovind presents Param Vishisht Seva Medal to Vice Admiral MS Pawar AVSM VSM (Retired) https://t.co/XxTG6FgZcx","188","1564","13","2"
"885487044243238912","2021-11-23T14:13:01.000Z","1463148587504701444","President Kovind presents Param Vishisht Seva Medal to Vice Admiral Sishtla Rajasekhara Sarma AVSM VSM (Retired). https://t.co/bHkqRGCtN7","150","1044","12","1"
"885487044243238912","2021-11-23T14:11:08.000Z","1463148112613048336","President Kovind presents Param Vishisht Seva Medal to Lt. General Pailoor Ramachandran Venkatesh SM The Remount Veterinary Services (Retired). https://t.co/VZXU33iefA","214","1557","14","5"
"885487044243238912","2021-11-23T14:10:29.000Z","1463147948590579715","President Kovind presents Param Vishisht Seva Medal to Lt. General Nardeep Naithani The Army Medical Corps (Retired). https://t.co/FT1Q6s1RAF","236","2394","19","3"
"885487044243238912","2021-11-23T14:10:07.000Z","1463147855816781824","President Kovind presents Param Vishisht Seva Medal to Lt. General Anup Banerji SM PHS The Medical Corps (Retired). https://t.co/97F858WTVL","189","1791","14","0"
"885487044243238912","2021-11-23T14:09:42.000Z","1463147751802245131","President Kovind presents Param Vishisht Seva Medal to Lt. General Kalisipudi Ravi Prasad VSM The Regiment of Artillery (Retired). https://t.co/Uz42sX0r5A","164","1292","15","1"
"885487044243238912","2021-11-23T14:09:15.000Z","1463147639243882500","President Kovind presents Param Vishisht Seva Medal to Lt. General Sanjay Manohar Londhe SM The Army Dental Corps (Retired). https://t.co/pISN946UAC","178","1481","12","2"
"885487044243238912","2021-11-23T14:08:55.000Z","1463147553948516354","President Kovind presents Param Vishisht Seva Medal to Lt. General Harinder Singh AVSM YSM SM VSM The Infantry. https://t.co/qi914asI2G","299","3780","22","7"
"885487044243238912","2021-11-23T14:08:37.000Z","1463147477486346248","President Kovind presents Param Vishisht Seva Medal to Air Marshal Amit Tiwari AVSM VM Flying (Pilot) (Retired). https://t.co/CMpy5Oapmm","149","1205","10","1"
"885487044243238912","2021-11-23T14:08:18.000Z","1463147399694540814","President Kovind presents Param Vishisht Seva Medal to Air Marshal Arvindra Singh Butola VM VSM Flying (Pilot) (Retired). https://t.co/0nfTiddJnJ","142","904","11","1"
"885487044243238912","2021-11-23T14:07:55.000Z","1463147303351422976","President Kovind presents Param Vishisht Seva Medal to Lt. General Vadlamani Shanmukha Sreenivas VSM** The Infantry https://t.co/2uObmM7n5a","173","1147","13","2"
"885487044243238912","2021-11-23T14:07:36.000Z","1463147220660731909","President Kovind presents Param Vishisht Seva Medal to Lt. General Chandi Prasad Mohanty AVSM SM VSM The Infantry. https://t.co/OxqdZlCaEk","347","3016","19","3"
"885487044243238912","2021-11-23T14:06:56.000Z","1463147055237402627","President Kovind presents Shaurya Chakra to Shri Satish Prasad Kushwaha Constable/Fire CISF (Posthumous). He displayed bravery raw courage utmost dedication and commitment to duty and made supreme sacrifice for the nation. https://t.co/NbWwRh3Mhs","286","2071","26","8"
"885487044243238912","2021-11-23T14:06:40.000Z","1463146986064920576","President Kovind presents Shaurya Chakra to Shri Mahendra Kumar Paswan Constable/DCPO CISF (Posthumous). He displayed bravery raw courage utmost dedication and commitment to duty and made supreme sacrifice for the nation. https://t.co/goHAok9Li2","381","3746","32","10"
"885487044243238912","2021-11-23T14:06:18.000Z","1463146895820292102","President Kovind presents Shaurya Chakra to Shri Eranna Nayaka Head Constable/Fire CISF (Posthumous). He displayed bravery raw courage utmost dedication and commitment to duty and made supreme sacrifice for the nation. https://t.co/0GH74t6nnw","308","2636","22","4"
"885487044243238912","2021-11-23T14:04:12.000Z","1463146368457850882","President Kovind presents Shaurya Chakra to Shri Bilal Ahmad Magray Special Police Officer J&amp;K Police (Posthumous). His valiant action led to neutralisation of one terrorist. He showed indomitable courage and evacuated civilians from the target house during an operation. https://t.co/dQRr5xTvL1","440","4140","36","12"
"885487044243238912","2021-11-23T13:59:14.000Z","1463145116013510658","President Kovind presents Shaurya Chakra to Shri Arshad Khan Inspector J&amp;K Police (Posthumous). He displayed exemplary bravery and extra ordinary commitment towards the call of duty. https://t.co/IMyXlkwKVy","1115","14337","91","35"
"885487044243238912","2021-11-23T13:58:12.000Z","1463144858827182081","President Kovind presents Shaurya Chakra to Shri Mahaveer Prasad Godara Sub-Inspector CISF (Posthumous). He displayed bravery raw courage utmost dedication and commitment to duty and made supreme sacrifice for the nation. https://t.co/uBEkfkBDPQ","259","2180","25","8"
"885487044243238912","2021-11-23T13:57:21.000Z","1463144642145243138","President Kovind presents Shaurya Chakra to Shri Naseer Ahmad Kolie SGCT Constable J&amp;K Police (Posthumous). He displayed exemplary courage in leading a smaller party to the target and engaging the terrorists in fire. He suffered injuries &amp; made supreme sacrifice for the nation https://t.co/BNPhhnl1qi","353","2976","28","7"
"885487044243238912","2021-11-23T13:56:50.000Z","1463144513237520384","President Kovind presents Shaurya Chakra to Shri GH Mustafa Barah SGCT J&amp;K Police (Posthumous). He displayed exemplary courage in leading a smaller party to the target and engaging the terrorists in fire. He suffered injuries and made supreme sacrifice for the nation. https://t.co/6D6e3HflZD","280","1838","22","4"
"885487044243238912","2021-11-23T13:56:06.000Z","1463144327840813062","President Kovind presents Kirti Chakra to Shri Vinod Kumar Constable CRPF (Posthumous). He showed most conspicuous gallantry beyond the call of duty and made supreme sacrifice for the nation. https://t.co/FcHY0LHysq","530","7227","58","11"
"885487044243238912","2021-11-23T13:55:06.000Z","1463144075033337871","President Kovind presents Kirti Chakra to Shri Shyam Narain Singh Yadava Head Constable/GD CRPF (posthumous). He showed most conspicuous gallantry beyond the call of duty and made supreme sacrifice for the nation. https://t.co/uE3Fcc03Fr","279","2670","19","6"
"885487044243238912","2021-11-23T13:54:41.000Z","1463143971538935811","President Kovind presents Kirti Chakra to Shri Pintu Kumar Singh Inspector/GD CRPF (Posthumous). He showed the most conspicuous gallantry beyond the call of duty and made supreme sacrifice for the nation. https://t.co/RdvaZ22gbJ","219","1724","14","9"
"885487044243238912","2021-11-23T13:53:37.000Z","1463143704286269442","President Kovind presents Kirti Chakra to Shri Abdul Rashid Kalas Head Constable J&amp;K Police (Posthumous). He displayed valour and exemplary raw courage in engaging and eliminating terrorists and made supreme sacrifice for the nation. https://t.co/C3p0GkHMCd","520","5192","49","8"
"885487044243238912","2021-11-23T11:32:27.000Z","1463108176786558978","LIVE: President Kovind presents Gallantry Awards at Defence Investiture Ceremony - 4 at Rashtrapati Bhavan https://t.co/fr5GfyIX4d","274","1303","32","9"
"885487044243238912","2021-11-23T07:53:42.000Z","1463053128865959945","President Ram Nath Kovind and Prime Minister Narendra Modi with the recipients of Gallantry Awards and Distinguished Service Decorations at Rashtrapati Bhavan. https://t.co/2SUJaFKcKm","337","2655","50","10"
"885487044243238912","2021-11-23T07:52:26.000Z","1463052808916127745","President Kovind presents Ati Vishisht Seva Medal to Major General Virendra Singh VSM The Infantry (Retired). https://t.co/pBmUc6b65g","163","1388","16","4"
"885487044243238912","2021-11-23T07:52:03.000Z","1463052711822192643","President Kovind presents Ati Vishisht Seva Medal to Major General Bipin Bakshi VSM The Corps of Engineers (Retired). https://t.co/96WVq3c4q1","218","2376","16","4"
"885487044243238912","2021-11-23T07:51:45.000Z","1463052636219867145","President Kovind presents Ati Vishisht Seva Medal to Brigadier Preet Pal Singh VSM 1 Gorkha Rifles. https://t.co/Mb1QRQyZ9n","189","2031","17","4"
"885487044243238912","2021-11-23T07:51:04.000Z","1463052464853184512","President Kovind presents Ati Vishisht Seva Medal to Air Marshal Mahendra Singh Butola Medical (Retired). https://t.co/oBi1ZlcJ99","110","897","13","3"
"885487044243238912","2021-11-23T07:50:45.000Z","1463052384951668740","President Kovind presents Ati Vishisht Seva Medal to Air Marshal Thazhathupulikunnel Devasia Joseph VM VSM Flying (Pilot) (Retired). https://t.co/OGaU1hjO3f","114","894","13","4"
"885487044243238912","2021-11-23T07:50:12.000Z","1463052247315537926","President Kovind presents Ati Vishisht Seva Medal to Air Marshal Indira Padmanabhan Vipin VM Flying (Pilot) (Retired). https://t.co/GQ3A6ly584","133","1234","15","1"
"885487044243238912","2021-11-23T07:49:51.000Z","1463052160124391425","President Kovind presents Ati Vishisht Seva Medal to Air Vice Marshal (now Air Marshal) Suraj Kumar Jha Flying (Pilot). https://t.co/iRZDmL3KDZ","97","790","8","0"
"885487044243238912","2021-11-23T07:49:28.000Z","1463052060656504832","President Kovind presents Ati Vishisht Seva Medal to Air Marshal Vibhas Pande VSM Aeronautical Engineering (Mechanical). https://t.co/UPxiCCC0KL","99","836","10","0"
"885487044243238912","2021-11-23T07:49:03.000Z","1463051957602373633","President Kovind presents Ati Vishisht Seva Medal to Rear Admiral (now Vice Admiral) Srinivas Vennam NM. https://t.co/kbJzsX74Re","164","1576","11","2"
"885487044243238912","2021-11-23T07:48:43.000Z","1463051872860733442","President Kovind presents Ati Vishisht Seva Medal to Rear Admiral (now Vice Admiral) Suraj Berry NM VSM. https://t.co/eAC3jrP7Gt","132","1125","11","1"
"885487044243238912","2021-11-23T07:48:16.000Z","1463051760503644162","President Kovind presents Ati Vishisht Seva Medal to Rear Admiral (now Vice Admiral) Sanjay Jasjit Singh NM. https://t.co/uBwQ1Hfe1p","183","1998","16","3"
"885487044243238912","2021-11-23T07:48:00.000Z","1463051691855466501","President Kovind presents Ati Vishisht Seva Medal to Rear Admiral (now Vice Admiral) Swaminathan Rajaram NM. https://t.co/wlwihpx2mm","147","1162","19","1"
"885487044243238912","2021-11-23T07:47:36.000Z","1463051592958025731","President Kovind presents Ati Vishisht Seva Medal to Major General (now Lt. General) Dinesh Singh Rana YSM SM The Infantry. https://t.co/BcA4hFuglC","275","3290","18","3"
"885487044243238912","2021-11-23T07:46:13.000Z","1463051245669662723","President Kovind presents Ati Vishisht Seva Medal to Lt. General Manoj Kumar Katiyar The Infantry. https://t.co/klFvuml8iq","175","1555","11","1"
"885487044243238912","2021-11-23T07:45:48.000Z","1463051138123505674","President Kovind presents Ati Vishisht Seva Medal to Lt. General Tarun Kumar Aich The Infantry. https://t.co/t1GtxlXsKT","243","2655","28","4"
"885487044243238912","2021-11-23T07:45:29.000Z","1463051059509612544","President Kovind presents Ati Vishisht Seva Medal to Lt. General S Harimohan Iyer The Regiment of Artillery. https://t.co/4ydvH9a9Ha","185","1532","16","4"
"885487044243238912","2021-11-23T07:44:58.000Z","1463050928894799872","President Kovind presents Ati Vishisht Seva Medal to Lt. General Sanjeev Kumar Sharma YSM The Infantry. https://t.co/dqwc9pNH8Z","139","1070","12","2"
"885487044243238912","2021-11-23T07:44:20.000Z","1463050770022993920","President Kovind presents Ati Vishisht Seva Medal to Lt. General Ravindra Kumar Singh Kushwaha The Ordnance Corps. https://t.co/MqQc38noUc","182","1710","9","1"
"885487044243238912","2021-11-23T07:43:40.000Z","1463050600879329283","President Kovind presents Ati Vishisht Seva Medal to Lt. General Shashank Shekhar Mishra VSM The Infantry. https://t.co/PthuT3Mb5g","155","1141","8","1"
"885487044243238912","2021-11-23T07:43:03.000Z","1463050448353447939","President Kovind presents Ati Vishisht Seva Medal to Lt. General Tirtala Subramanian Anantha Narayanan The Corps of Electronics And Mechanical Engineers. https://t.co/U5gkaFQ9nK","138","965","10","1"
"885487044243238912","2021-11-23T07:42:38.000Z","1463050340966666247","President Kovind presents Ati Vishisht Seva Medal to Lt. General Milind N Bhurke VSM The Corps of Signals. https://t.co/oc0R5W6KQ3","182","1751","9","1"
"885487044243238912","2021-11-23T07:42:21.000Z","1463050272519843843","President Kovind presents Ati Vishisht Seva Medal to Air Marshal Richard John Duckworth VSM Flying (Pilot). https://t.co/SfdCUohJGU","109","856","7","1"
"885487044243238912","2021-11-23T07:41:57.000Z","1463050172103987201","President Kovind presents Ati Vishisht Seva Medal to Lt. General Amardeep Singh Bhinder VSM The Armoured Corps. https://t.co/hCi75x7UKU","230","2358","12","4"
"885487044243238912","2021-11-23T07:41:37.000Z","1463050087555158025","President Kovind presents Uttam Yuddh Seva Medal to Lt. General Rajeev Sirohi AVSM VSM The Infantry Headquarter 3 Corps. https://t.co/Ah4FWzJx50","153","1082","9","3"
"885487044243238912","2021-11-23T07:41:18.000Z","1463050007972438020","President Kovind presents Uttam Yuddh Seva Medal to Lt. General Harsha Gupta AVSM YSM VSM The Sikh Light Infantry Headquarter 16 Corps. https://t.co/n51UyGwU1o","179","1089","9","2"
"885487044243238912","2021-11-23T07:40:52.000Z","1463049898891231236","President Kovind presents Param Vishisht Seva Medal to CE (Civil) (now ADGBR) KP Purushothaman VSM (Retired). https://t.co/B9CRp8AgUB","106","873","6","3"
"885487044243238912","2021-11-23T07:40:27.000Z","1463049795069612039","President Kovind presents Param Vishisht Seva Medal to Director General Shri Krishnaswamy Natarajan President’s Tatrakshak Medal Tatrakshak Medal Indian Coast Guard. https://t.co/GoNllpuiYN","106","805","9","2"
"885487044243238912","2021-11-23T07:39:45.000Z","1463049616371249155","President Kovind presents Param Vishisht Seva Medal to Major General Sandeepan Handa The Army Aviation Corps (Retired). https://t.co/AIucnIxfNY","182","1625","11","3"
"885487044243238912","2021-11-23T07:39:10.000Z","1463049468543078404","President Kovind presents Param Vishisht Seva Medal to Lt. General Anil Kumar Bhatt UYSM AVSM SM VSM The Infantry (Retired). https://t.co/ctrg6Wn981","202","1953","12","5"
"885487044243238912","2021-11-23T07:38:41.000Z","1463049347529003009","President Kovind presents Param Vishisht Seva Medal to Lt. General Rajeev Sabherwal AVSM VSM The Corps of Signals (Retired). https://t.co/4yicCLyAqD","183","1537","10","2"
"885487044243238912","2021-11-23T07:38:18.000Z","1463049250040737792","President Kovind presents Param Vishisht Seva Medal to Lt. General Saranjeet Singh UYSM YSM The Infantry (Retired). https://t.co/NxbpZ02NDM","155","1124","5","2"
"885487044243238912","2021-11-23T07:37:55.000Z","1463049157250150403","President Kovind presents Param Vishisht Seva Medal to Lt. General Taranjit Singh AVSM VSM** The Armoured Corps (Retired). https://t.co/OlscjALpWD","272","2826","10","4"
"885487044243238912","2021-11-23T07:37:38.000Z","1463049084239970309","President Kovind presents Param Vishisht Seva Medal to Lt. General Shashank Tarakant Upasani AVSM SM VSM The Infantry (Retired). https://t.co/vM9ggoQxqK","165","1376","5","2"
"885487044243238912","2021-11-23T07:37:12.000Z","1463048975150288896","President Kovind presents Param Vishisht Seva Medal to Lt. General Rajeev Chopra AVSM The Infantry (Retired). https://t.co/s3YsFl5fky","154","1261","9","2"
"885487044243238912","2021-11-23T07:36:48.000Z","1463048874205933569","President Kovind presents Param Vishisht Seva Medal to Air Marshal Rajesh Kumar AVSM VM ADC Flying (Pilot) (Retired). https://t.co/56hjpE1fgR","105","696","5","1"
"885487044243238912","2021-11-23T07:36:27.000Z","1463048786159144961","President Kovind presents Param Vishisht Seva Medal to Air Marshal Navkaranjit Singh Dhillon AVSM ADC Flying (Pilot) (Retired) https://t.co/JINs9ivC3e","111","731","6","2"
"885487044243238912","2021-11-23T07:36:05.000Z","1463048692533846028","President Kovind presents Param Vishisht Seva Medal to Air Marshal (now Air Chief Marshal) Vivek Ram Chaudhari AVSM VM Flying (Pilot). https://t.co/QSgrzUJjwY","128","777","5","1"
"885487044243238912","2021-11-23T07:35:23.000Z","1463048519879520261","President Kovind presents Param Vishisht Seva Medal to Vice Admiral R Hari Kumar AVSM VSM. https://t.co/dyNik3HgzV","322","4589","31","2"
"885487044243238912","2021-11-23T07:34:59.000Z","1463048417643433987","President Kovind presents Param Vishisht Seva Medal to Lt. General Raj Shukla YSM SM The Regiment of Artillery. https://t.co/jqvz405P3c","193","1606","11","3"
"885487044243238912","2021-11-23T07:34:15.000Z","1463048231605051402","President Kovind presents Shaurya Chakra to Wing Commander Vishak Nair Flying (Pilot). He showed exceptional gallantry professionalism of a very high order and courage under extreme stress. https://t.co/sAzb0ZK1Ds","126","932","8","2"
"885487044243238912","2021-11-23T07:33:34.000Z","1463048059449794561","President Kovind presents Shaurya Chakra to Paratrooper Sonam Tshering Tamang Parachute Regiment (Special Forces). He displayed raw courage and utmost gallantry in eliminating one terrorist injuring another terrorist and evacuating Subedar Sanjiv Kumar to safety. https://t.co/S0YLTrXwcM","241","1627","10","7"
"885487044243238912","2021-11-23T07:32:36.000Z","1463047818067660801","President Kovind presents Shaurya Chakra to Rifleman Pranab Jyoti Das 6th Battalion Assam Rifles. He displayed ferocious and unparalleled fighting spirit by neutralising two insurgents in Arunachal Pradesh and evacuating one injured soldier to safety. https://t.co/Ro3T3WOTCh","156","1157","10","0"
"885487044243238912","2021-11-23T07:31:36.000Z","1463047566724005895","President Kovind presents Shaurya Chakra to Major Anil Urs 4th Battalion Maratha Light Infantry. He displayed raw courage marksmanship and rare combat leadership during an operation along the Line of Control in Jammu &amp; Kashmir. https://t.co/nGMq0O6g5j","200","1341","16","2"
"885487044243238912","2021-11-23T07:30:41.000Z","1463047333294206982","President Kovind presents Shaurya Chakra to Lt. Colonel Krishan Singh Rawat First Battalion Parachute Regiment (Special Forces). He showed his resolute exemplary leadership and conspicuous gallantry in eliminating terrorists along the Line of Control in Jammu &amp; Kashmir. https://t.co/2ffqhqf2et","309","2932","12","6"
"885487044243238912","2021-11-23T07:29:22.000Z","1463047005291237376","President Kovind presents Vir Chakra to Havildar Tejinder Singh 3 Medium Regiment. He displayed selfless commitment and unflinching leadership beyond the call of duty in the face of the enemy with the highest traditions of the Indian Army. https://t.co/B3CPqpAgh1","228","1663","25","6"
"885487044243238912","2021-11-23T07:26:12.000Z","1463046205315842050","President Kovind presents Shaurya Chakra to Major Anuj Sood 21st Battalion Rashtriya Rifles (Posthumous). He displayed conspicuous gallantry extraordinary valour and made supreme sacrifice for the nation. https://t.co/My9P1My6LF","2608","32980","267","82"
"885487044243238912","2021-11-23T07:25:16.000Z","1463045970812309506","President Kovind presents Vir Chakra to Sepoy Gurtej Singh 3rd Battalion Punjab Regiment (Posthumous). He displayed conspicuous gallantry in the face of enemy and made supreme sacrifice for the nation. https://t.co/I18J3m0KyY","586","5922","48","18"
"885487044243238912","2021-11-23T07:24:53.000Z","1463045875446386690","President Kovind presents Vir Chakra to Naik Deepak Singh 16th Battalion Bihar Regiment (Posthumous). He displayed unmatched professionalism in hostile conditions unflinching devotion and made supreme sacrifice for the nation. https://t.co/7GkPWPolOT","571","5308","43","24"
